line,name,code,lat,lng,index,노선명,역명,승차총승객수,하차총승객수,next_column,총승객수
01호선,시청,151.0,37.564718,126.977108,20231127,1호선,시청,28090,27851,20231130,55941
01호선,서울역,150.0,37.554648,126.972559,20231127,1호선,서울역,57817,53656,20231130,111473
02호선,을지로4가,204.0,37.566941,126.998079,20231127,5호선,을지로4가,7157,7029,20231130,14186
02호선,동대문역사문화공원,205.0,37.565138,127.007896,20231127,5호선,동대문역사문화공원,3458,3928,20231130,7386
05호선,청구,2538.0,37.560245,127.013828,20231127,5호선,청구,4293,3823,20231130,8116
05호선,신금호,2539.0,37.554548,127.020331,20231127,5호선,신금호,6944,7313,20231130,14257
05호선,행당,2540.0,37.557322,127.029476,20231127,5호선,행당,8882,7926,20231130,16808
02호선,왕십리,208.0,37.561533,127.037732,20231127,5호선,왕십리,4680,5192,20231130,9872
05호선,마장,2542.0,37.5661,127.042973,20231127,5호선,마장,6349,6093,20231130,12442
05호선,답십리,2543.0,37.566747,127.052704,20231127,5호선,답십리,17282,15854,20231130,33136
05호선,장한평,2544.0,37.56144,127.064623,20231127,5호선,장한평,20539,20426,20231130,40965
05호선,군자,2545.0,37.557121,127.079542,20231127,5호선,군자,11936,13035,20231130,24971
05호선,아차산,2546.0,37.551691,127.089761,20231127,5호선,아차산,14714,14441,20231130,29155
